dsim_gene_id	dsim_symbol	dsim_symbol_clean	dmel_gene_id	dmel_symbol	match_status
FBgn0183513	Dsim\GD11774	GD11774			unmatched
FBgn0183514	Dsim\GD11775	GD11775			unmatched
FBgn0183515	Dsim\GD11776	GD11776			unmatched
FBgn0183516	Dsim\GD11777	GD11777			unmatched
FBgn0183517	Dsim\GD11778	GD11778			unmatched
FBgn0183518	Dsim\GD11779	GD11779			unmatched
FBgn0183519	Dsim\GD11780	GD11780			unmatched
FBgn0183520	Dsim\GD11781	GD11781			unmatched
FBgn0183521	Dsim\GD11782	GD11782			unmatched
FBgn0183522	Dsim\GD11783	GD11783			unmatched
FBgn0183523	Dsim\GD11784	GD11784			unmatched
FBgn0183524	Dsim\GD11785	GD11785			unmatched
FBgn0183526	Dsim\GD11787	GD11787			unmatched
FBgn0183527	Dsim\GD11788	GD11788			unmatched
FBgn0183528	Dsim\GD11789	GD11789			unmatched
FBgn0183530	Dsim\GD11791	GD11791			unmatched
FBgn0183531	Dsim\GD11792	GD11792			unmatched
FBgn0183533	Dsim\GD11794	GD11794			unmatched
FBgn0183534	Dsim\GD11795	GD11795			unmatched
FBgn0183535	Dsim\GD11796	GD11796			unmatched
FBgn0183536	Dsim\GD11797	GD11797			unmatched
FBgn0183537	Dsim\GD11798	GD11798			unmatched
FBgn0183538	Dsim\GD11799	GD11799			unmatched
FBgn0183539	Dsim\GD11800	GD11800			unmatched
FBgn0183540	Dsim\GD11801	GD11801			unmatched
FBgn0183541	Dsim\GD11802	GD11802			unmatched
FBgn0183542	Dsim\GD11803	GD11803			unmatched
FBgn0183543	Dsim\GD11804	GD11804			unmatched
FBgn0183544	Dsim\GD11805	GD11805			unmatched
FBgn0183545	Dsim\GD11806	GD11806			unmatched
FBgn0183546	Dsim\GD11807	GD11807			unmatched
FBgn0183547	Dsim\GD11808	GD11808			unmatched
FBgn0183548	Dsim\GD11809	GD11809			unmatched
FBgn0183549	Dsim\GD11810	GD11810			unmatched
FBgn0183550	Dsim\GD11811	GD11811			unmatched
FBgn0183551	Dsim\GD11812	GD11812			unmatched
FBgn0183552	Dsim\GD11813	GD11813			unmatched
FBgn0183553	Dsim\GD11814	GD11814			unmatched
FBgn0183554	Dsim\GD11815	GD11815			unmatched
FBgn0183555	Dsim\GD11816	GD11816			unmatched
FBgn0183556	Dsim\GD11817	GD11817			unmatched
FBgn0183557	Dsim\GD11818	GD11818			unmatched
FBgn0183559	Dsim\GD11820	GD11820			unmatched
FBgn0183560	Dsim\GD11821	GD11821			unmatched
FBgn0183561	Dsim\GD11822	GD11822			unmatched
FBgn0183562	Dsim\GD11823	GD11823			unmatched
FBgn0183563	Dsim\GD11824	GD11824			unmatched
FBgn0183564	Dsim\GD11825	GD11825			unmatched
FBgn0183565	Dsim\GD11826	GD11826			unmatched
FBgn0183567	Dsim\GD11828	GD11828			unmatched
FBgn0183568	Dsim\GD11829	GD11829			unmatched
FBgn0183569	Dsim\GD11830	GD11830			unmatched
FBgn0183570	Dsim\GD11831	GD11831			unmatched
FBgn0183571	Dsim\GD11832	GD11832			unmatched
FBgn0183574	Dsim\GD11835	GD11835			unmatched
FBgn0183576	Dsim\GD11837	GD11837			unmatched
FBgn0183577	Dsim\GD11838	GD11838			unmatched
FBgn0183578	Dsim\GD11839	GD11839			unmatched
FBgn0183579	Dsim\GD11840	GD11840			unmatched
FBgn0183582	Dsim\GD11843	GD11843			unmatched
FBgn0183583	Dsim\GD11844	GD11844			unmatched
FBgn0183585	Dsim\GD11846	GD11846			unmatched
FBgn0183586	Dsim\GD11847	GD11847			unmatched
FBgn0183587	Dsim\GD11848	GD11848			unmatched
FBgn0183588	Dsim\GD11849	GD11849			unmatched
FBgn0183589	Dsim\GD11850	GD11850			unmatched
FBgn0183590	Dsim\GD11851	GD11851			unmatched
FBgn0183591	Dsim\GD11852	GD11852			unmatched
FBgn0183592	Dsim\GD11853	GD11853			unmatched
FBgn0183593	Dsim\GD11854	GD11854			unmatched
FBgn0183594	Dsim\GD11855	GD11855			unmatched
FBgn0183595	Dsim\GD11856	GD11856			unmatched
FBgn0183596	Dsim\GD11857	GD11857			unmatched
FBgn0183597	Dsim\GD11858	GD11858			unmatched
FBgn0183598	Dsim\GD11859	GD11859			unmatched
FBgn0183599	Dsim\GD11860	GD11860			unmatched
FBgn0183600	Dsim\GD11861	GD11861			unmatched
FBgn0183601	Dsim\GD11862	GD11862			unmatched
FBgn0183603	Dsim\GD11864	GD11864			unmatched
FBgn0183604	Dsim\GD11865	GD11865			unmatched
FBgn0183606	Dsim\GD11867	GD11867			unmatched
FBgn0183607	Dsim\GD11868	GD11868			unmatched
FBgn0183608	Dsim\GD11869	GD11869			unmatched
FBgn0183609	Dsim\GD11870	GD11870			unmatched
FBgn0183610	Dsim\GD11871	GD11871			unmatched
FBgn0183612	Dsim\GD11873	GD11873			unmatched
FBgn0183613	Dsim\GD11874	GD11874			unmatched
FBgn0183614	Dsim\GD11875	GD11875			unmatched
FBgn0183615	Dsim\GD11876	GD11876			unmatched
FBgn0183617	Dsim\GD11878	GD11878			unmatched
FBgn0183618	Dsim\GD11879	GD11879			unmatched
FBgn0183619	Dsim\GD11880	GD11880			unmatched
FBgn0183620	Dsim\GD11881	GD11881			unmatched
FBgn0183621	Dsim\GD11882	GD11882			unmatched
FBgn0183622	Dsim\GD11883	GD11883			unmatched
FBgn0183623	Dsim\GD11884	GD11884			unmatched
FBgn0183624	Dsim\GD11885	GD11885			unmatched
FBgn0183625	Dsim\GD11886	GD11886			unmatched
FBgn0183627	Dsim\GD11888	GD11888			unmatched
FBgn0183628	Dsim\GD11889	GD11889			unmatched
FBgn0183629	Dsim\GD11890	GD11890			unmatched
FBgn0183630	Dsim\GD11891	GD11891			unmatched
FBgn0183631	Dsim\GD11892	GD11892			unmatched
FBgn0183632	Dsim\GD11893	GD11893			unmatched
FBgn0183633	Dsim\GD11894	GD11894			unmatched
FBgn0183634	Dsim\GD11895	GD11895			unmatched
FBgn0183635	Dsim\GD11896	GD11896			unmatched
FBgn0183636	Dsim\GD11897	GD11897			unmatched
FBgn0183637	Dsim\GD11898	GD11898			unmatched
FBgn0183638	Dsim\GD11899	GD11899			unmatched
FBgn0183639	Dsim\GD11900	GD11900			unmatched
FBgn0183640	Dsim\GD11901	GD11901			unmatched
FBgn0183642	Dsim\GD11903	GD11903			unmatched
FBgn0183644	Dsim\GD11905	GD11905			unmatched
FBgn0183645	Dsim\GD11906	GD11906			unmatched
FBgn0183646	Dsim\GD11907	GD11907			unmatched
FBgn0183647	Dsim\GD11908	GD11908			unmatched
FBgn0183648	Dsim\GD11909	GD11909			unmatched
FBgn0183651	Dsim\GD11912	GD11912			unmatched
FBgn0183652	Dsim\GD11913	GD11913			unmatched
FBgn0183653	Dsim\GD11914	GD11914			unmatched
FBgn0183654	Dsim\GD11915	GD11915			unmatched
FBgn0183655	Dsim\GD11916	GD11916			unmatched
FBgn0183656	Dsim\GD11917	GD11917			unmatched
FBgn0183657	Dsim\GD11918	GD11918			unmatched
FBgn0183658	Dsim\GD11919	GD11919			unmatched
FBgn0183659	Dsim\GD11920	GD11920			unmatched
FBgn0183660	Dsim\GD11921	GD11921			unmatched
FBgn0183661	Dsim\GD11922	GD11922			unmatched
FBgn0183662	Dsim\GD11923	GD11923			unmatched
FBgn0183666	Dsim\GD11927	GD11927			unmatched
FBgn0183667	Dsim\GD11928	GD11928			unmatched
FBgn0183669	Dsim\GD11930	GD11930			unmatched
FBgn0183680	Dsim\GD11941	GD11941			unmatched
FBgn0183681	Dsim\GD11942	GD11942			unmatched
FBgn0183683	Dsim\GD11944	GD11944			unmatched
FBgn0183687	Dsim\nvd	nvd	FBgn0287185	nvd	matched
FBgn0183689	Dsim\GD11950	GD11950			unmatched
FBgn0183691	Dsim\GD11952	GD11952			unmatched
FBgn0183692	Dsim\GD11953	GD11953			unmatched
FBgn0183693	Dsim\GD11954	GD11954			unmatched
FBgn0183696	Dsim\GD11957	GD11957			unmatched
FBgn0183697	Dsim\GD11958	GD11958			unmatched
FBgn0183699	Dsim\GD11960	GD11960			unmatched
FBgn0183701	Dsim\GD11962	GD11962			unmatched
FBgn0183703	Dsim\GD11964	GD11964			unmatched
FBgn0183705	Dsim\GD11966	GD11966			unmatched
FBgn0183708	Dsim\GD11969	GD11969			unmatched
FBgn0183709	Dsim\GD11970	GD11970			unmatched
FBgn0183710	Dsim\GD11971	GD11971			unmatched
FBgn0183712	Dsim\GD11973	GD11973			unmatched
FBgn0183713	Dsim\GD11974	GD11974			unmatched
FBgn0183714	Dsim\GD11975	GD11975			unmatched
FBgn0183715	Dsim\GD11976	GD11976			unmatched
FBgn0183718	Dsim\GD11979	GD11979			unmatched
FBgn0183720	Dsim\GD11981	GD11981			unmatched
FBgn0183721	Dsim\GD11982	GD11982			unmatched
FBgn0183722	Dsim\GD11983	GD11983			unmatched
FBgn0183723	Dsim\GD11984	GD11984			unmatched
FBgn0183724	Dsim\GD11985	GD11985			unmatched
FBgn0183725	Dsim\GD11986	GD11986			unmatched
FBgn0183727	Dsim\GD11988	GD11988			unmatched
FBgn0183730	Dsim\GD11991	GD11991			unmatched
FBgn0183731	Dsim\GD11992	GD11992			unmatched
FBgn0183734	Dsim\GD11995	GD11995			unmatched
FBgn0183735	Dsim\GD11996	GD11996			unmatched
FBgn0183737	Dsim\GD11998	GD11998			unmatched
FBgn0183738	Dsim\GD11999	GD11999			unmatched
FBgn0183739	Dsim\GD12000	GD12000			unmatched
FBgn0183740	Dsim\GD12001	GD12001			unmatched
FBgn0183741	Dsim\GD12002	GD12002			unmatched
FBgn0183743	Dsim\GD12004	GD12004			unmatched
FBgn0183745	Dsim\GD12006	GD12006			unmatched
FBgn0183747	Dsim\GD12008	GD12008			unmatched
FBgn0183749	Dsim\GD12010	GD12010			unmatched
FBgn0183750	Dsim\GD12011	GD12011			unmatched
FBgn0183751	Dsim\GD12012	GD12012			unmatched
FBgn0183752	Dsim\GD12013	GD12013			unmatched
FBgn0183753	Dsim\GD12014	GD12014			unmatched
FBgn0183756	Dsim\GD12017	GD12017			unmatched
FBgn0183759	Dsim\GD12020	GD12020			unmatched
FBgn0183760	Dsim\GD12021	GD12021			unmatched
FBgn0183762	Dsim\GD12023	GD12023			unmatched
FBgn0183763	Dsim\GD12024	GD12024			unmatched
FBgn0183765	Dsim\GD12026	GD12026			unmatched
FBgn0183767	Dsim\GD12028	GD12028			unmatched
FBgn0183771	Dsim\GD12032	GD12032			unmatched
FBgn0183772	Dsim\GD12033	GD12033			unmatched
FBgn0183773	Dsim\GD12034	GD12034			unmatched
FBgn0183774	Dsim\GD12035	GD12035			unmatched
FBgn0183775	Dsim\GD12036	GD12036			unmatched
FBgn0183776	Dsim\GD12037	GD12037			unmatched
FBgn0183779	Dsim\GD12040	GD12040			unmatched
FBgn0183783	Dsim\GD12044	GD12044			unmatched
FBgn0183785	Dsim\GD12046	GD12046			unmatched
FBgn0183786	Dsim\GD12047	GD12047			unmatched
FBgn0183787	Dsim\GD12048	GD12048			unmatched
FBgn0183788	Dsim\GD12049	GD12049			unmatched
FBgn0183789	Dsim\GD12050	GD12050			unmatched
FBgn0183790	Dsim\GD12051	GD12051			unmatched
FBgn0183791	Dsim\GD12052	GD12052			unmatched
FBgn0183792	Dsim\GD12053	GD12053			unmatched
FBgn0183793	Dsim\GD12054	GD12054			unmatched
FBgn0183794	Dsim\GD12055	GD12055			unmatched
FBgn0183795	Dsim\GD12056	GD12056			unmatched
FBgn0183796	Dsim\GD12057	GD12057			unmatched
FBgn0183797	Dsim\GD12058	GD12058			unmatched
FBgn0183798	Dsim\GD12059	GD12059			unmatched
FBgn0183800	Dsim\GD12061	GD12061			unmatched
FBgn0183802	Dsim\GD12063	GD12063			unmatched
FBgn0183803	Dsim\GD12064	GD12064			unmatched
FBgn0183804	Dsim\GD12065	GD12065			unmatched
FBgn0183805	Dsim\GD12066	GD12066			unmatched
FBgn0183806	Dsim\GD12067	GD12067			unmatched
FBgn0183808	Dsim\GD12069	GD12069			unmatched
FBgn0183810	Dsim\GD12072	GD12072			unmatched
FBgn0183812	Dsim\GD12074	GD12074			unmatched
FBgn0183813	Dsim\GD12075	GD12075			unmatched
FBgn0183814	Dsim\GD12076	GD12076			unmatched
FBgn0183815	Dsim\GD12077	GD12077			unmatched
FBgn0183816	Dsim\GD12078	GD12078			unmatched
FBgn0183818	Dsim\GD12080	GD12080			unmatched
FBgn0183820	Dsim\GD12082	GD12082			unmatched
FBgn0183821	Dsim\GD12083	GD12083			unmatched
FBgn0183822	Dsim\GD12084	GD12084			unmatched
FBgn0183825	Dsim\GD12087	GD12087			unmatched
FBgn0183826	Dsim\GD12088	GD12088			unmatched
FBgn0183827	Dsim\GD12089	GD12089			unmatched
FBgn0183828	Dsim\GD12090	GD12090			unmatched
FBgn0183829	Dsim\GD12091	GD12091			unmatched
FBgn0183830	Dsim\GD12092	GD12092			unmatched
FBgn0183831	Dsim\GD12093	GD12093			unmatched
FBgn0183832	Dsim\GD12094	GD12094			unmatched
FBgn0183834	Dsim\GD12096	GD12096			unmatched
FBgn0183835	Dsim\GD12097	GD12097			unmatched
FBgn0183837	Dsim\GD12099	GD12099			unmatched
FBgn0183838	Dsim\GD12100	GD12100			unmatched
FBgn0183839	Dsim\GD12101	GD12101			unmatched
FBgn0183840	Dsim\GD12102	GD12102			unmatched
FBgn0183843	Dsim\GD12105	GD12105			unmatched
FBgn0183844	Dsim\GD12106	GD12106			unmatched
FBgn0183845	Dsim\GD12107	GD12107			unmatched
FBgn0183846	Dsim\GD12108	GD12108			unmatched
FBgn0183847	Dsim\GD12110	GD12110			unmatched
FBgn0183848	Dsim\GD12111	GD12111			unmatched
FBgn0183849	Dsim\GD12112	GD12112			unmatched
FBgn0183850	Dsim\GD12113	GD12113			unmatched
FBgn0183851	Dsim\GD12114	GD12114			unmatched
FBgn0183852	Dsim\GD12115	GD12115			unmatched
FBgn0183853	Dsim\GD12116	GD12116			unmatched
FBgn0183854	Dsim\GD12117	GD12117			unmatched
FBgn0183855	Dsim\GD12118	GD12118			unmatched
FBgn0183856	Dsim\GD12119	GD12119			unmatched
FBgn0183857	Dsim\GD12120	GD12120			unmatched
FBgn0183858	Dsim\GD12121	GD12121			unmatched
FBgn0183859	Dsim\GD12122	GD12122			unmatched
FBgn0183860	Dsim\GD12123	GD12123			unmatched
FBgn0183861	Dsim\GD12124	GD12124			unmatched
FBgn0183862	Dsim\GD12125	GD12125			unmatched
FBgn0183863	Dsim\GD12126	GD12126			unmatched
FBgn0183864	Dsim\GD12127	GD12127			unmatched
FBgn0183865	Dsim\GD12128	GD12128			unmatched
FBgn0183866	Dsim\GD12129	GD12129			unmatched
FBgn0183867	Dsim\GD12130	GD12130			unmatched
FBgn0183868	Dsim\GD12131	GD12131			unmatched
FBgn0183869	Dsim\GD12132	GD12132			unmatched
FBgn0183871	Dsim\GD12134	GD12134			unmatched
FBgn0183872	Dsim\GD12135	GD12135			unmatched
FBgn0183873	Dsim\GD12136	GD12136			unmatched
FBgn0183874	Dsim\GD12137	GD12137			unmatched
FBgn0183875	Dsim\GD12138	GD12138			unmatched
FBgn0183878	Dsim\GD12141	GD12141			unmatched
FBgn0183879	Dsim\GD12142	GD12142			unmatched
FBgn0183880	Dsim\GD12143	GD12143			unmatched
FBgn0183881	Dsim\GD12144	GD12144			unmatched
FBgn0183882	Dsim\GD12145	GD12145			unmatched
FBgn0183883	Dsim\GD12146	GD12146			unmatched
FBgn0183884	Dsim\GD12147	GD12147			unmatched
FBgn0183887	Dsim\GD12150	GD12150			unmatched
FBgn0183888	Dsim\GD12151	GD12151			unmatched
FBgn0183889	Dsim\GD12152	GD12152			unmatched
FBgn0183890	Dsim\GD12153	GD12153			unmatched
FBgn0183891	Dsim\GD12154	GD12154			unmatched
FBgn0183892	Dsim\GD12155	GD12155			unmatched
FBgn0183893	Dsim\GD12156	GD12156			unmatched
FBgn0183894	Dsim\GD12157	GD12157			unmatched
FBgn0183895	Dsim\GD12158	GD12158			unmatched
FBgn0183896	Dsim\GD12159	GD12159			unmatched
FBgn0183897	Dsim\GD12160	GD12160			unmatched
FBgn0183898	Dsim\GD12161	GD12161			unmatched
FBgn0183899	Dsim\GD12162	GD12162			unmatched
FBgn0183900	Dsim\GD12163	GD12163			unmatched
FBgn0183901	Dsim\GD12164	GD12164			unmatched
FBgn0183902	Dsim\GD12165	GD12165			unmatched
FBgn0183903	Dsim\GD12166	GD12166			unmatched
FBgn0183905	Dsim\GD12168	GD12168			unmatched
FBgn0183906	Dsim\GD12169	GD12169			unmatched
FBgn0183908	Dsim\GD12171	GD12171			unmatched
FBgn0183909	Dsim\GD12173	GD12173			unmatched
FBgn0183913	Dsim\GD12177	GD12177			unmatched
FBgn0183914	Dsim\GD12178	GD12178			unmatched
FBgn0183915	Dsim\GD12179	GD12179			unmatched
FBgn0183916	Dsim\GD12180	GD12180			unmatched
FBgn0183917	Dsim\GD12181	GD12181			unmatched
FBgn0183918	Dsim\GD12182	GD12182			unmatched
FBgn0183919	Dsim\GD12183	GD12183			unmatched
FBgn0183920	Dsim\GD12184	GD12184			unmatched
FBgn0183921	Dsim\GD12185	GD12185			unmatched
FBgn0183922	Dsim\GD12186	GD12186			unmatched
FBgn0183923	Dsim\GD12187	GD12187			unmatched
FBgn0183924	Dsim\GD12188	GD12188			unmatched
FBgn0183925	Dsim\GD12189	GD12189			unmatched
FBgn0183926	Dsim\GD12190	GD12190			unmatched
FBgn0183929	Dsim\GD12193	GD12193			unmatched
FBgn0183930	Dsim\GD12194	GD12194			unmatched
FBgn0183931	Dsim\GD12195	GD12195			unmatched
FBgn0183932	Dsim\GD12196	GD12196			unmatched
FBgn0183933	Dsim\GD12197	GD12197			unmatched
FBgn0183934	Dsim\GD12198	GD12198			unmatched
FBgn0183935	Dsim\GD12199	GD12199			unmatched
FBgn0183936	Dsim\GD12200	GD12200			unmatched
FBgn0183937	Dsim\GD12201	GD12201			unmatched
FBgn0183938	Dsim\GD12202	GD12202			unmatched
FBgn0183939	Dsim\GD12203	GD12203			unmatched
FBgn0183941	Dsim\GD12205	GD12205			unmatched
FBgn0183942	Dsim\GD12206	GD12206			unmatched
FBgn0183944	Dsim\GD12208	GD12208			unmatched
FBgn0183946	Dsim\GD12210	GD12210			unmatched
FBgn0183948	Dsim\GD12212	GD12212			unmatched
FBgn0183949	Dsim\GD12213	GD12213			unmatched
FBgn0183950	Dsim\GD12214	GD12214			unmatched
FBgn0183951	Dsim\GD12215	GD12215			unmatched
FBgn0183953	Dsim\GD12217	GD12217			unmatched
FBgn0183954	Dsim\GD12218	GD12218			unmatched
FBgn0183955	Dsim\GD12219	GD12219			unmatched
FBgn0183956	Dsim\GD12220	GD12220			unmatched
FBgn0183957	Dsim\GD12221	GD12221			unmatched
FBgn0183958	Dsim\GD12222	GD12222			unmatched
FBgn0183959	Dsim\GD12223	GD12223			unmatched
FBgn0183960	Dsim\GD12224	GD12224			unmatched
FBgn0183961	Dsim\GD12225	GD12225			unmatched
FBgn0183964	Dsim\GD12228	GD12228			unmatched
FBgn0183965	Dsim\GD12229	GD12229			unmatched
FBgn0183967	Dsim\GD12231	GD12231			unmatched
FBgn0183969	Dsim\GD12233	GD12233			unmatched
FBgn0183970	Dsim\GD12234	GD12234			unmatched
FBgn0183971	Dsim\GD12235	GD12235			unmatched
FBgn0183972	Dsim\GD12236	GD12236			unmatched
FBgn0183973	Dsim\GD12237	GD12237			unmatched
FBgn0183974	Dsim\GD12238	GD12238			unmatched
FBgn0183975	Dsim\GD12239	GD12239			unmatched
FBgn0183976	Dsim\GD12240	GD12240			unmatched
FBgn0183978	Dsim\GD12243	GD12243			unmatched
FBgn0183979	Dsim\GD12244	GD12244			unmatched
FBgn0183980	Dsim\GD12245	GD12245			unmatched
FBgn0183981	Dsim\GD12246	GD12246			unmatched
FBgn0183982	Dsim\GD12247	GD12247			unmatched
FBgn0183983	Dsim\GD12248	GD12248			unmatched
FBgn0183984	Dsim\GD12249	GD12249			unmatched
FBgn0183985	Dsim\GD12250	GD12250			unmatched
FBgn0183986	Dsim\GD12251	GD12251			unmatched
FBgn0183987	Dsim\GD12252	GD12252			unmatched
FBgn0183988	Dsim\GD12253	GD12253			unmatched
FBgn0183989	Dsim\GD12254	GD12254			unmatched
FBgn0183990	Dsim\GD12255	GD12255			unmatched
FBgn0183991	Dsim\GD12256	GD12256			unmatched
FBgn0183992	Dsim\GD12257	GD12257			unmatched
FBgn0183993	Dsim\GD12258	GD12258			unmatched
FBgn0183995	Dsim\GD12260	GD12260			unmatched
FBgn0183996	Dsim\GD12261	GD12261			unmatched
FBgn0183998	Dsim\GD12263	GD12263			unmatched
FBgn0183999	Dsim\GD12264	GD12264			unmatched
FBgn0184000	Dsim\GD12265	GD12265			unmatched
FBgn0184001	Dsim\GD12266	GD12266			unmatched
FBgn0184002	Dsim\Obp76a	Obp76a			unmatched
FBgn0184003	Dsim\GD12268	GD12268			unmatched
FBgn0184004	Dsim\GD12269	GD12269			unmatched
FBgn0184005	Dsim\GD12270	GD12270			unmatched
FBgn0184007	Dsim\GD12272	GD12272			unmatched
FBgn0184009	Dsim\GD12274	GD12274			unmatched
FBgn0184010	Dsim\GD12275	GD12275			unmatched
FBgn0184011	Dsim\GD12276	GD12276			unmatched
FBgn0184012	Dsim\GD12277	GD12277			unmatched
FBgn0184013	Dsim\GD12278	GD12278			unmatched
FBgn0184015	Dsim\GD12280	GD12280			unmatched
FBgn0184016	Dsim\GD12281	GD12281			unmatched
FBgn0184017	Dsim\GD12282	GD12282			unmatched
FBgn0184020	Dsim\GD12285	GD12285			unmatched
FBgn0184021	Dsim\GD12286	GD12286			unmatched
FBgn0184023	Dsim\GD12288	GD12288			unmatched
FBgn0184025	Dsim\GD12290	GD12290			unmatched
FBgn0184026	Dsim\GD12291	GD12291			unmatched
FBgn0184027	Dsim\GD12292	GD12292			unmatched
FBgn0184028	Dsim\GD12293	GD12293			unmatched
FBgn0184029	Dsim\GD12294	GD12294			unmatched
FBgn0184030	Dsim\GD12295	GD12295			unmatched
FBgn0184032	Dsim\GD12297	GD12297			unmatched
FBgn0184036	Dsim\GD12302	GD12302			unmatched
FBgn0184037	Dsim\GD12303	GD12303			unmatched
FBgn0184038	Dsim\GD12304	GD12304			unmatched
FBgn0184039	Dsim\GD12305	GD12305			unmatched
FBgn0184041	Dsim\GD12307	GD12307			unmatched
FBgn0184042	Dsim\GD12309	GD12309			unmatched
FBgn0184043	Dsim\GD12310	GD12310			unmatched
FBgn0184044	Dsim\GD12311	GD12311			unmatched
FBgn0184045	Dsim\GD12312	GD12312			unmatched
FBgn0184046	Dsim\GD12313	GD12313			unmatched
FBgn0184048	Dsim\GD12315	GD12315			unmatched
FBgn0184049	Dsim\GD12316	GD12316			unmatched
FBgn0184050	Dsim\GD12317	GD12317			unmatched
FBgn0184051	Dsim\GD12319	GD12319			unmatched
FBgn0184052	Dsim\GD12320	GD12320			unmatched
FBgn0184054	Dsim\GD12322	GD12322			unmatched
FBgn0184055	Dsim\GD12323	GD12323			unmatched
FBgn0184056	Dsim\GD12324	GD12324			unmatched
FBgn0184057	Dsim\GD12325	GD12325			unmatched
FBgn0184058	Dsim\GD12326	GD12326			unmatched
FBgn0184059	Dsim\GD12327	GD12327			unmatched
FBgn0184060	Dsim\GD12328	GD12328			unmatched
FBgn0184061	Dsim\GD12329	GD12329			unmatched
FBgn0184062	Dsim\GD12330	GD12330			unmatched
FBgn0184063	Dsim\GD12331	GD12331			unmatched
FBgn0184064	Dsim\GD12332	GD12332			unmatched
FBgn0184065	Dsim\GD12333	GD12333			unmatched
FBgn0184066	Dsim\GD12334	GD12334			unmatched
FBgn0184067	Dsim\GD12335	GD12335			unmatched
FBgn0184068	Dsim\GD12336	GD12336			unmatched
FBgn0184069	Dsim\GD12337	GD12337			unmatched
FBgn0184070	Dsim\GD12338	GD12338			unmatched
FBgn0184071	Dsim\GD12339	GD12339			unmatched
FBgn0184073	Dsim\GD12341	GD12341			unmatched
FBgn0184074	Dsim\GD12342	GD12342			unmatched
FBgn0184075	Dsim\GD12343	GD12343			unmatched
FBgn0184076	Dsim\GD12344	GD12344			unmatched
FBgn0184078	Dsim\GD12346	GD12346			unmatched
FBgn0184079	Dsim\GD12347	GD12347			unmatched
FBgn0184080	Dsim\GD12348	GD12348			unmatched
FBgn0184081	Dsim\GD12349	GD12349			unmatched
FBgn0184082	Dsim\GD12350	GD12350			unmatched
FBgn0184083	Dsim\GD12351	GD12351			unmatched
FBgn0184084	Dsim\GD12352	GD12352			unmatched
FBgn0184085	Dsim\GD12353	GD12353			unmatched
FBgn0184086	Dsim\GD12354	GD12354			unmatched
FBgn0184089	Dsim\GD12357	GD12357			unmatched
FBgn0184090	Dsim\GD12358	GD12358			unmatched
FBgn0184092	Dsim\GD12360	GD12360			unmatched
FBgn0184093	Dsim\GD12361	GD12361			unmatched
FBgn0184094	Dsim\GD12362	GD12362			unmatched
FBgn0184096	Dsim\GD12364	GD12364			unmatched
FBgn0184097	Dsim\GD12365	GD12365			unmatched
FBgn0184098	Dsim\GD12366	GD12366			unmatched
FBgn0184099	Dsim\GD12367	GD12367			unmatched
FBgn0184100	Dsim\GD12368	GD12368			unmatched
FBgn0184101	Dsim\GD12369	GD12369			unmatched
FBgn0184102	Dsim\GD12370	GD12370			unmatched
FBgn0184103	Dsim\GD12371	GD12371			unmatched
FBgn0184104	Dsim\GD12372	GD12372			unmatched
FBgn0184106	Dsim\GD12374	GD12374			unmatched
FBgn0184107	Dsim\GD12375	GD12375			unmatched
FBgn0184108	Dsim\GD12376	GD12376			unmatched
FBgn0184109	Dsim\GD12377	GD12377			unmatched
FBgn0184110	Dsim\GD12378	GD12378			unmatched
FBgn0184111	Dsim\GD12379	GD12379			unmatched
FBgn0184112	Dsim\GD12380	GD12380			unmatched
FBgn0184113	Dsim\GD12381	GD12381			unmatched
FBgn0184114	Dsim\GD12382	GD12382			unmatched
FBgn0184115	Dsim\GD12383	GD12383			unmatched
FBgn0184117	Dsim\GD12385	GD12385			unmatched
FBgn0184118	Dsim\GD12386	GD12386			unmatched
FBgn0184119	Dsim\GD12387	GD12387			unmatched
FBgn0184120	Dsim\GD12388	GD12388			unmatched
FBgn0184121	Dsim\GD12389	GD12389			unmatched
FBgn0184122	Dsim\GD12390	GD12390			unmatched
FBgn0184123	Dsim\GD12391	GD12391			unmatched
FBgn0184124	Dsim\GD12392	GD12392			unmatched
FBgn0184125	Dsim\GD12393	GD12393			unmatched
FBgn0184127	Dsim\GD12395	GD12395			unmatched
FBgn0184128	Dsim\GD12396	GD12396			unmatched
FBgn0184129	Dsim\GD12397	GD12397			unmatched
FBgn0184130	Dsim\GD12398	GD12398			unmatched
FBgn0184131	Dsim\GD12399	GD12399			unmatched
FBgn0184132	Dsim\GD12400	GD12400			unmatched
FBgn0184133	Dsim\GD12401	GD12401			unmatched
FBgn0184134	Dsim\GD12402	GD12402			unmatched
FBgn0184135	Dsim\GD12403	GD12403			unmatched
FBgn0184136	Dsim\GD12404	GD12404			unmatched
FBgn0184137	Dsim\GD12405	GD12405			unmatched
FBgn0184138	Dsim\GD12406	GD12406			unmatched
FBgn0184139	Dsim\GD12407	GD12407			unmatched
FBgn0184141	Dsim\GD12409	GD12409			unmatched
FBgn0184142	Dsim\GD12410	GD12410			unmatched
FBgn0184143	Dsim\GD12411	GD12411			unmatched
FBgn0184144	Dsim\GD12412	GD12412			unmatched
FBgn0184145	Dsim\GD12413	GD12413			unmatched
FBgn0184146	Dsim\GD12414	GD12414			unmatched
FBgn0184147	Dsim\GD12415	GD12415			unmatched
FBgn0184148	Dsim\GD12416	GD12416			unmatched
